رقم الصفقة,التصنيف,النوع,سعر الصفقة (ريال),المساحة (متر مربع),سعر المتر المربع (ريال),تاريخ الصفقة,المنطقة,المدينة,الحي,المخطط,القطعة,نظام البناء,معامل البناء,استخدام الأرض,الارتفاع عن سطح البحر,خط الطول,خط العرض,تصنيف دقة الموقع,الملاحظات,مصدر البيانات,السنة_المصدر
32725202,أخرى,أخرى,0.0,59.062,0,19/10/2025,الرياض,الرياض,عكاظ,3235,764/1,,,,,46.670432,24.512607,1,,وزارة العدل,2025
32725201,أخرى,أخرى,0.0,59.062,0,19/10/2025,الرياض,الرياض,عكاظ,3235,764/1,,,,,46.670432,24.512607,1,,وزارة العدل,2025
32724646,سكني,قطعة أرض,3500000.0,750.0,4666,19/10/2025,مكة المكرمة,جده,الصفاء,المنح رقم 9,223,,,,,,,-1,,وزارة العدل,2025
32713535,سكني,وحدة عقارية,1049000.0,170.92,6137,18/10/2025,الرياض,الرياض,الصفاء,3203 / 1,1 / 1,,,,,46.771497,24.650273,4,,وزارة العدل,2025
32713012,سكني,قطعة أرض,3400000.0,812.5,4184,18/10/2025,مكة المكرمة,جده,الصفاء,3 / 465 / ع,1688,,,سكنى,24.3,39.199074,21.592432,0,,وزارة العدل,2025
731198652820000020251017,سكني,أرض فضاء,247360.0,618.4,400,17/10/2025,القصيم,بريدة,القادسية,ق/ب/1197,46 / 1,,,,0.0,43.952661,26.335111,0,,السجل العقاري,2025
848004203080000020251016,سكني,أرض فضاء,100000.0,525.0,190,16/10/2025,القصيم,البدائع,القادسية,ق/د/304,304,,,,0.0,43.70674,25.952995,0,,السجل العقاري,2025
742928018800000120251016,سكني,أرض فضاء,1160000.0,247.28,4691,16/10/2025,الرياض,الرياض,عكاظ,3027/2,2  /  1132,,,,0.0,46.673411,24.506863,0,,السجل العقاري,2025
520436414950000320251016,سكني,أرض فضاء,460000.0,102.78,4476,16/10/2025,الرياض,الرياض,طيبة,3533,1879,,,,0.0,46.806255,24.544078,0,,السجل العقاري,2025
382349810400000020251016,سكني,أرض فضاء,1500000.0,405.0,3704,16/10/2025,الرياض,الرياض,المهدية,2566,7273,,,,0.0,46.506532,24.644802,0,,السجل العقاري,2025
318336079410000220251016,سكني,أرض فضاء,771000.0,219.33,3515,16/10/2025,الرياض,الرياض,طيبة,3390,582 / 1,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,572.9,46.799831,24.55396,0,,السجل العقاري,2025
248866709860000220251016,سكني,مبنى سكني,2130000.0,200.27,10636,16/10/2025,الرياض,الرياض,السليمانية,1569,156 / 2,,,سكنى / سكني / مباني سكنية,600.5,46.704889,24.6808,0,,السجل العقاري,2025
100006015820000420251016,سكني,أرض فضاء,612750.0,191.84,3194,16/10/2025,الرياض,الرياض,طيبة,3533,3  / 8 / 2959,,,,0.0,46.807307,24.542238,0,,السجل العقاري,2025
32683482,أخرى,أخرى,100000.0,770.0,129,16/10/2025,القصيم,رياض الخبراء,طيبة,305 / ق,1996,,,,,,,-1,,وزارة العدل,2025
32681320,أخرى,أخرى,50000.0,600.0,83,16/10/2025,الرياض,الدوادمي,طيبة,988,1160,,,,,,,-1,,وزارة العدل,2025
32681194,أخرى,أخرى,460000.0,403.0,1141,16/10/2025,مكة المكرمة,جده,الغدير,244 / ج / س,331 / 2 / 1هـ,,,,,39.039548,21.934019,1,,وزارة العدل,2025
32680437,أخرى,أخرى,1300000.0,400.0,3250,16/10/2025,الشرقية,الجبيل,طيبة,7 / 89,192 / د,,,,,,,-1,,وزارة العدل,2025
32680112,سكني,قطعة أرض,240000.0,420.0,571,16/10/2025,الجوف,القريات,الشفاء,10-ب-97,153 / د,,,,,,,-1,,وزارة العدل,2025
32679576,سكني,قطعة أرض,20000.0,660.0,30,16/10/2025,الرياض,الافلاج,الملك عبدالله,876,897,,,,,,,-1,,وزارة العدل,2025
32656644,سكني,شقة,75875.0,205.99,368,16/10/2025,مكة المكرمة,جده,الصفاء,المنح/ 11,4,,,,,,,-1,,وزارة العدل,2025
32694823,سكني,قطعة أرض,370000.0,204.6,1808,16/10/2025,الشرقية,الدمام,القادسية,8,142/ب,,,,,,,-1,,وزارة العدل,2025
32692842,أخرى,شقة,530000.0,90.37,5864,16/10/2025,الرياض,الرياض,عكاظ,3235,2 / ح1,,,,,46.665124,24.526548,1,,وزارة العدل,2025
32691868,أخرى,أخرى,3000000.0,625.0,4800,16/10/2025,مكة المكرمة,جده,الصفاء,(منح11) 3 / 27 / ت / 1,294,,,,,,,-1,,وزارة العدل,2025
32691644,أخرى,أخرى,2399997.0,400.0,5999,16/10/2025,مكة المكرمة,جده,الصفاء,المنح / 11,314,,,,,,,-1,,وزارة العدل,2025
32689043,أخرى,شقة,530000.0,168.26,3149,16/10/2025,الرياض,الرياض,عكاظ,3235,2/1,,,تجارى / تجاري / مباني تجاريه,668.8,46.665202,24.526577,0,,وزارة العدل,2025
32688621,أخرى,وحدة عقارية,714000.0,184.52,3869,16/10/2025,الرياض,الرياض,عكاظ,3738,1 / أ,,,,,46.643588,24.515293,4,,وزارة العدل,2025
32686994,أخرى,أخرى,2258000.0,375.0,6021,16/10/2025,مكة المكرمة,جده,طيبة,239 / ب,478 مكرر / ب,,,,,,,-1,,وزارة العدل,2025
951041476160000120251015,سكني,أرض فضاء,930000.0,307.87,3021,15/10/2025,الرياض,الرياض,عكاظ,3027/2,497 / 4,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,704.7,46.660393,24.497704,0,,السجل العقاري,2025
880226993630000020251015,سكني,أرض فضاء,1269000.0,584.72,2170,15/10/2025,الشرقية,القطيف,النرجس,ش ق / 1636,482 / بلك / 29,,,سكنى,2.4,50.073428,26.589396,0,,السجل العقاري,2025
836753147320000320251015,تجاري,مجمع سكني,2590000.0,217.83,11890,15/10/2025,الرياض,الرياض,النرجس,3882,18  /  19 /  1 /  1,م 111,1.2,تجارى / تجاري / مباني تجاريه,677.6,46.650041,24.880806,0,,السجل العقاري,2025
784567302310000520251015,سكني,أرض فضاء,1073360.0,237.0,4529,15/10/2025,الرياض,الرياض,عكاظ,3027/2,8 / 1117,,,,0.0,46.672368,24.506121,0,,السجل العقاري,2025
763562784480000320251015,سكني,أرض فضاء,774500.0,245.21,3159,15/10/2025,الرياض,الرياض,طيبة,3533,4  / 8 / 2959,,,,0.0,46.807517,24.542338,0,,السجل العقاري,2025
729303897070000120251015,سكني,مبنى سكني,790000.0,247.2,3196,15/10/2025,الشرقية,الدمام,طيبة,ش د 1386,160,,,سكنى,13.4,50.035671,26.348323,0,,السجل العقاري,2025
713451185830000020251015,سكني,أرض فضاء,1340000.0,630.44,2125,15/10/2025,الشرقية,القطيف,النرجس,ش ق 1636,483,,,سكنى,1.8,50.073259,26.589489,0,,السجل العقاري,2025
697752905940000120251015,سكني,أرض فضاء,880000.0,172.68,5096,15/10/2025,الرياض,الرياض,القادسية,1358/ب,245 / 20,,,,,46.841689,24.820375,0,,السجل العقاري,2025
692465990130000320251015,سكني,أرض فضاء,1800000.0,253.91,7089,15/10/2025,الرياض,الرياض,النرجس,3818,89,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,665.7,46.652794,24.894656,0,,السجل العقاري,2025
487498672680001220251015,سكني,أرض فضاء,1370000.0,96.17,14246,15/10/2025,الرياض,الرياض,النرجس,2737,1 / 1 / 6037,,,,0.0,46.683337,24.841246,0,,السجل العقاري,2025
477560591640000020251015,سكني,مبنى سكني,3000000.0,300.33,9989,15/10/2025,الرياض,الرياض,النرجس,3818,1 / 192,,,,0.0,46.652859,24.890216,0,,السجل العقاري,2025
411125167060000020251015,سكني,أرض فضاء,513000.0,427.501,1200,15/10/2025,الرياض,الرياض,طيبة,3533,1102,,,,0.0,46.811507,24.547715,0,,السجل العقاري,2025
320596333430000020251015,سكني,مبنى سكني,1100000.0,300.0,3667,15/10/2025,الشرقية,الدمام,الصفاء,1/61,188 / 1,,,سكنى,5.3,50.1851,26.377755,0,,السجل العقاري,2025
277622227010003020251015,سكني,دور,675000.0,169.11,3991,15/10/2025,الرياض,الرياض,عكاظ,3027 / 2,1688+1689+1690+1691+1692+1693+1694,,,,0.0,46.681013,24.50673,0,,السجل العقاري,2025
235499789350000320251015,سكني,مبنى سكني,845000.0,138.08,6120,15/10/2025,الرياض,الرياض,الشفاء,2087,189 / 1 / 2,,,,0.0,46.695777,24.564143,0,,السجل العقاري,2025
190063394280000120251015,سكني,أرض فضاء,997550.0,245.19,4068,15/10/2025,الرياض,الرياض,عكاظ,3027/2,3 / 1136,,,,0.0,46.673405,24.506198,0,,السجل العقاري,2025
121382181190000320251015,سكني,شقة,500000.0,160.49,3115,15/10/2025,الرياض,الرياض,القادسية,3178,629,س 221,1.2,سكنى / سكني / عمارة سكنية,585.8,46.815637,24.80219,0,,السجل العقاري,2025
120460388800000020251015,تجاري,أرض فضاء,9000000.0,3772.0,2386,15/10/2025,الرياض,الرياض,القادسية,3715,3,,,تجارى / تجاري / مباني تجاريه,581.2,46.82033,24.813331,0,,السجل العقاري,2025
32581830,سكني,شقة,320000.0,173.1,1848,15/10/2025,مكة المكرمة,جده,الصفاء,188/ ج/ س,6,,,,,,,-1,,وزارة العدل,2025
32670232,سكني,شقة,730000.0,148.27,4923,15/10/2025,الرياض,الرياض,المهدية,2566,3 / 2,,,,,46.499779,24.660849,4,,وزارة العدل,2025
32668983,أخرى,شقة,450000.0,145.11,3101,15/10/2025,الرياض,الرياض,عكاظ,3235,1 / أ,,,,,46.664105,24.526745,1,,وزارة العدل,2025
32668116,أخرى,شقة,550000.0,169.44,3245,15/10/2025,مكة المكرمة,جده,الصفاء,261 / ب,2 / 3,,,,,,,-1,,وزارة العدل,2025
32667189,أخرى,وحدة عقارية,1395000.0,178.8,7802,15/10/2025,الرياض,الرياض,النرجس,3961,1 / 1,,,,,46.636549,24.878824,4,,وزارة العدل,2025
32667098,أخرى,أخرى,5000.0,300.0,16,15/10/2025,الرياض,عفيف,القادسية,140,70,,,,,,,-1,,وزارة العدل,2025
32666268,سكني,شقة,550000.0,153.4,3585,15/10/2025,مكة المكرمة,جده,الصفاء,3 / 465 / ع,2 / 4,,,,,,,-1,,وزارة العدل,2025
32665778,زراعي,أرض زراعية,7000000.0,4242.0,1650,15/10/2025,مكة المكرمة,الطائف,الشفاء,بدون,بدون,,,,,,,-1,,وزارة العدل,2025
32665615,سكني,شقة,610000.0,164.67,3704,15/10/2025,مكة المكرمة,جده,الصفاء,المنح رقم 9,2/3,,,,,,,-1,,وزارة العدل,2025
32664553,أخرى,شقة,561000.0,153.97,3643,15/10/2025,مكة المكرمة,جده,الصفاء,3 / 465 / ع,1 / 2,,,,,,,-1,,وزارة العدل,2025
32663903,أخرى,شقة,500000.0,160.13,3122,15/10/2025,مكة المكرمة,جده,الصفاء,3 / 465 / ع,1 / 2,,,,,,,-1,,وزارة العدل,2025
32662399,أخرى,وحدة عقارية,550000.0,140.97,3901,15/10/2025,الرياض,الرياض,طيبة,3390,1 / 1,,,,,46.809114,24.560209,1,,وزارة العدل,2025
32661857,أخرى,أخرى,95000.0,630.0,150,15/10/2025,الرياض,مرات,الغدير,1074,8,,,,,,,-1,,وزارة العدل,2025
32659643,سكني,قطعة أرض,280000.0,300.0,933,15/10/2025,مكة المكرمة,جده,الغدير,244 / ج / س,365 / 1 / و / 1,,,,,39.035476,21.935716,1,,وزارة العدل,2025
32659467,سكني,قطعة أرض,40000.0,663.75,60,15/10/2025,الجوف,دومة الجندل,الغدير,1423 / 2 / 4 / 18,1119,,,,,,,-1,,وزارة العدل,2025
32659245,أخرى,أخرى,60000.0,399.0,150,15/10/2025,الشرقية,القيصومه,الشفاء,18 / 22,113,,,,,,,-1,,وزارة العدل,2025
32659078,سكني,قطعة أرض,25000.0,185.0,135,15/10/2025,القصيم,عنيزه,طيبة,38 / ق / 1,145,,,,,,,-1,,وزارة العدل,2025
32659063,سكني,قطعة أرض,1967485.0,594.0,3312,15/10/2025,الجوف,القريات,الشفاء,3 / 8 / 2 / 1417,689,,,,,,,-1,,وزارة العدل,2025
32658827,سكني,قطعة أرض,25000.0,236.7,105,15/10/2025,القصيم,عنيزه,طيبة,38 / ق / 1,143,,,,,,,-1,,وزارة العدل,2025
32658816,سكني,قطعة أرض,25000.0,84.9,294,15/10/2025,القصيم,عنيزه,طيبة,38 / ق / 1,147,,,,,,,-1,,وزارة العدل,2025
177657761810000020251014,سكني,أرض فضاء,2052750.0,483.0,4250,14/10/2025,الرياض,الرياض,الصفاء,3203/1,290,,,سكنى / سكني / فيلا أسرة واحدة,607.6,46.758561,24.666594,0,,السجل العقاري,2025
32596353,أخرى,أخرى,3499999.0,625.0,5599,14/10/2025,مكة المكرمة,جده,الصفاء,المنح رقم 8,589 مكرر,,,,,,,-1,,وزارة العدل,2025
258198569640000020251014,سكني,أرض فضاء,1600000.0,400.0,4000,14/10/2025,الرياض,الرياض,الصفاء,3203/1,500,,,سكنى / سكني / فيلا أسرة واحدة,603.9,46.760136,24.662493,0,,السجل العقاري,2025
261597399760000020251014,سكني,أرض فضاء,1384440.0,333.6,4150,14/10/2025,الرياض,الرياض,الصفاء,3203/1,507,,,سكنى / سكني / فيلا أسرة واحدة,603.9,46.760782,24.662064,0,,السجل العقاري,2025
491580924460000020251014,سكني,أرض فضاء,2400000.0,600.0,4000,14/10/2025,الرياض,الرياض,الصفاء,3203/1,421,,,سكنى / سكني / فيلا أسرة واحدة,611.4,46.761913,24.664339,0,,السجل العقاري,2025
728165516570000020251014,سكني,أرض فضاء,1158783.0,282.63,4100,14/10/2025,الرياض,الرياض,الصفاء,3203/1,508,,,سكنى / سكني / فيلا أسرة واحدة,603.2,46.760622,24.661958,0,,السجل العقاري,2025
882324045410000020251014,سكني,أرض فضاء,1985760.0,496.44,4000,14/10/2025,الرياض,الرياض,الصفاء,3203/1,498,,,سكنى / سكني / فيلا أسرة واحدة,604.0,46.759993,24.662648,0,,السجل العقاري,2025
919369884120000020251014,سكني,أرض فضاء,2052750.0,483.0,4250,14/10/2025,الرياض,الرياض,الصفاء,3203/1,291,,,سكنى / سكني / فيلا أسرة واحدة,607.6,46.758649,24.666422,0,,السجل العقاري,2025
32643995,أخرى,شقة,800000.0,160.49,4984,14/10/2025,الرياض,الرياض,القادسية,3178,1 / 1,,,,,46.818579,24.812054,1,,وزارة العدل,2025
32643108,أخرى,أخرى,682500.0,525.0,1300,14/10/2025,الشرقية,الاحساء,القادسية,4 / 513,39,,,,,,,-1,,وزارة العدل,2025
32642955,سكني,شقة,1500000.0,108.34,13845,14/10/2025,الرياض,الرياض,حطين,2459,1 / ح1,,,,,46.612705,24.771274,4,,وزارة العدل,2025
32642948,أخرى,أخرى,774150.0,595.5,1300,14/10/2025,الشرقية,الاحساء,القادسية,4 / 513,37,,,,,,,-1,,وزارة العدل,2025
32642322,أخرى,أخرى,1700000.0,1200.0,1416,14/10/2025,مكة المكرمة,جده,طيبة,249 / ج / س,1000,,,سكنى,10.4,39.143803,21.806164,0,,وزارة العدل,2025
32642190,أخرى,أخرى,50000.0,600.0,83,14/10/2025,الرياض,الدوادمي,طيبة,988,1685,,,,,,,-1,,وزارة العدل,2025
32641968,أخرى,أخرى,40000.0,600.0,66,14/10/2025,الرياض,الدوادمي,طيبة,988,4637,,,,,,,-1,,وزارة العدل,2025
32641875,أخرى,شقة,1070000.0,82.65,12946,14/10/2025,الرياض,الرياض,حطين,2459,5 / 1,,,,,46.616649,24.777681,1,,وزارة العدل,2025
32639442,سكني,شقة,720000.0,210.54,3419,14/10/2025,مكة المكرمة,جده,الصفاء,3 / 465 / ع,1 / 2,,,,,,,-1,,وزارة العدل,2025
32639436,أخرى,أخرى,4600000.0,300.0,15333,14/10/2025,الرياض,الرياض,حطين,2459,236  /  1,,,,,46.612955,24.772819,1,,وزارة العدل,2025
32638194,أخرى,أخرى,1196457.0,683.69,1750,14/10/2025,الشرقية,الدمام,طيبة,ش د 1556 معدل,133,,,,,,,-1,,وزارة العدل,2025
32638011,أخرى,أخرى,1900000.0,1200.0,1583,14/10/2025,مكة المكرمة,جده,طيبة,249 / ج / س,1003,,,سكنى,10.2,39.143319,21.806155,0,,وزارة العدل,2025
32637775,أخرى,أخرى,5945911.0,2331.73,2550,14/10/2025,الشرقية,الدمام,طيبة,ش د 1556 معدل,تجاري / 244,,,,,,,-1,,وزارة العدل,2025
32636974,أخرى,أخرى,5084062.0,1993.75,2550,14/10/2025,الشرقية,الدمام,طيبة,ش د 1556 معدل,تجاري / 243,,,,,,,-1,,وزارة العدل,2025
32634744,أخرى,أخرى,500000.0,345.0,1449,14/10/2025,الرياض,الافلاج,الملك عبدالله,876,1158  /  2,,,,,,,-1,,وزارة العدل,2025
32633514,سكني,شقة,820000.0,184.9,4434,14/10/2025,مكة المكرمة,جده,الصفاء,30/ ب/ 3,8/هـ,,,,,,,-1,,وزارة العدل,2025
32632400,سكني,شقة,400000.0,172.26,2322,14/10/2025,مكة المكرمة,جده,الصفاء,3 / 465 / ع,1 / أ,,,,,,,-1,,وزارة العدل,2025
32632046,سكني,قطعة أرض,110000.0,400.0,275,14/10/2025,الشرقية,حفر الباطن,الشفاء,12/ ح,489,,,,,,,-1,,وزارة العدل,2025
32631821,سكني,قطعة أرض,97000.0,400.0,242,14/10/2025,الشرقية,حفر الباطن,الشفاء,12/ ح,215,,,,,,,-1,,وزارة العدل,2025
32631561,سكني,قطعة أرض,450000.0,449.5,1001,14/10/2025,مكة المكرمة,جده,الغدير,244 / ج / س,595 / 1 / 1ط,,,,,39.035238,21.938346,1,,وزارة العدل,2025
32630595,سكني,قطعة أرض,2900000.0,875.0,3314,14/10/2025,مكة المكرمة,جده,طيبة,197 / ب,478,,,سكنى,6.1,39.129561,21.792256,0,,وزارة العدل,2025
32628506,سكني,قطعة أرض,1623296.0,954.88,1700,14/10/2025,الشرقية,الدمام,طيبة,ش د 1556 معدل,143,,,,,,,-1,,وزارة العدل,2025
32628044,سكني,قطعة أرض,1623296.0,954.88,1700,14/10/2025,الشرقية,الدمام,طيبة,ش د 1556 معدل,142,,,,,,,-1,,وزارة العدل,2025
32628005,سكني,قطعة أرض,10000.0,660.0,15,14/10/2025,الرياض,الافلاج,الملك عبدالله,876,949,,,,,,,-1,,وزارة العدل,2025
32627820,سكني,قطعة أرض,800000.0,375.0,2133,14/10/2025,مكة المكرمة,جده,طيبة,239 / ب,266 / أ,,,,,39.147408,21.799613,1,,وزارة العدل,2025
32627360,سكني,قطعة أرض,800000.0,375.0,2133,14/10/2025,مكة المكرمة,جده,طيبة,239 / ب,266 / ب,,,,,39.147408,21.799613,1,,وزارة العدل,2025
32627236,سكني,شقة,752725.0,133.38,5643,14/10/2025,الرياض,الرياض,الصفاء,3203 / 1,4 / أ,,,,,46.774838,24.655135,4,,وزارة العدل,2025
