listing_id,url,district,price,area_sqm,price_per_sqm,rent_low,rent_mid,rent_high,yield_low_pct,yield_mid_pct,yield_high_pct,net_yield_low_pct,strengths,risks,verdict,verdict_reason
6565843,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-حقيل-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6565843,حي الصحافة,1450000.0,112.0,12946.0,115990,124708,134016,8.0,8.6,9.24,6.72,يوجد موقف سيارة | قريب من محطة مترو | عقار جديد,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6567672,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-حقيل-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6567672,حي الصحافة,1450000.0,112.0,12946.0,115893,124083,133192,7.99,8.56,9.19,6.71,يوجد موقف سيارة | قريب من محطة مترو,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6766077,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-وادي-هجر-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6766077,حي الملقا,940000.0,138.0,6812.0,75069,85000,100020,7.99,9.04,10.64,6.71,,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6575950,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-حقيل-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6575950,حي الصحافة,1450000.0,112.0,12946.0,115893,124083,133192,7.99,8.56,9.19,6.71,يوجد موقف سيارة,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6445475,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6445475,حي الجنادرية,390000.0,124.0,3145.0,31157,34356,40254,7.99,8.81,10.32,6.71,تشطيبات حديثة مذكورة,السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6743083,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-ممر107-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6743083,حي الرمال,702000.0,129.0,5442.0,55973,64000,70403,7.97,9.12,10.03,6.7,خزانات مياه مستقلة,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6754704,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-رقم-244-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6754704,حي الجنادرية,480000.0,80.0,6000.0,38260,46875,58615,7.97,9.77,12.21,6.7,,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6760049,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-ممر107-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6760049,حي الرمال,702000.0,129.0,5442.0,55973,64000,70403,7.97,9.12,10.03,6.7,يوجد موقف سيارة | قريب من محطة مترو | خزانات مياه مستقلة,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6728169,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-التنعيم-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6728169,حي المونسية,780000.0,119.0,6555.0,62180,79803,90000,7.97,10.23,11.54,6.7,قريب من محطة مترو | خزانات مياه مستقلة,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6771069,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-السويدي/شارع-اللوز-الهندي-حي-السويدي-مدينة-الرياض-منطقة-الرياض-6771069,حي السويدي,380000.0,82.0,4634.0,30320,39050,58550,7.98,10.28,15.41,6.7,يوجد مصعد,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6691874,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-عبدالله-بن-عامر-بن-ربيعة-حي-النخبة-مدينة-الرياض-منطقة-الرياض-6691874,حي الشرق,380000.0,101.0,3762.0,30276,34000,37861,7.97,8.95,9.96,6.69,يوجد مصعد | خزانات مياه مستقلة,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6568532,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-حقيل-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6568532,حي الصحافة,1450000.0,112.0,12946.0,115540,123333,133168,7.97,8.51,9.18,6.69,يوجد موقف سيارة | قريب من محطة مترو | عقار جديد,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6747145,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-أحمد-الغماز-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6747145,حي الشرق,415000.0,104.0,3990.0,33000,34714,40850,7.95,8.36,9.84,6.68,يوجد موقف سيارة | خزانات مياه مستقلة,السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
6768860,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البلقاء-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6768860,حي الرمال,671000.0,124.0,5411.0,53393,62347,66750,7.96,9.29,9.95,6.68,,,🟡 Proceed مشروط,العائد الصافي معقول لكن يعتمد على افتراضات الإيجار -- راجع يدويًا
