listing_id,url
6662062,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-العليا-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6662062
6744413,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الفرعة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6744413
6487290,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-جمال-الدين-القاسمي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6487290
6559101,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-مسعود-بن-متعب-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6559101
6718557,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-اللؤلؤة-حي-العارض-مدينة-الرياض-منطقة-الرياض-6718557
6723884,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-طريق-الملك-فهد-الفرعي-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6723884
6745146,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-رقم-302-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6745146
6589966,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-عبدالمنعم-القلعي-حي-العارض-مدينة-الرياض-منطقة-الرياض-6589966
6743766,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الفلاح/شارع-الشيخ-عبدالله-المخضوب-حي-الفلاح-الرياض-منطقة-الرياض-6743766
6660180,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-محمد-بن-عبدالعزيز-الدغيثر-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6660180
6693467,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-حمزة-الهاشمي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6693467
6768966,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الأمير-عبدالعزيز-بن-محمد-بن-عياف-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6768966
6695059,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-أحمد-بن-عمرو-بن-السرح-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6695059
6714350,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-الحجاز-حي-العدل-مدينة-الجبيلة-منطقة-الرياض-6714350
